,country,description,designation,points,price,province,variety
79722,Spain,"Rioja-based Marqués de Cáceres' first foray into Albariño is a success. This wine is light, salinic and melony on the nose. The palate is complete and offers fine acidity with brine, pineapple and green apple flavors. Good and lightly pithy on the finish.",Deusa Nai,89,16,Galicia,Albariño
79787,Spain,"Nice as always, this has notes of angel food cake, orange blossom and peach on the bouquet. It feels smooth and shows elegance, delivering minerally peach and citrus flavors. It holds form on the finish, which locks in on the wine's peach and citrus character.",,90,22,Galicia,Albariño
80072,Spain,"Clean, crisp, cut, this has a minerally white-fruit nose. It's elegant and chiseled on the palate, with bright peach and nectarine flavors that carry onto a tight, dry, flinty finish. An elegant, lifted Albariño with a lightness of being.",Albariño de Fefiñanes,90,26,Galicia,Albariño
80173,Spain,"Fresh smelling, with notes of green melon, apple, honey and minerals. It's more simple than complex, with crisp apple and orange flavors and then a chunky, slightly pithy finish. For under $15 this is good, casual Albariño that won't steer you wrong.",Verdemar,87,14,Galicia,Albariño
80266,Spain,"This Rioja-based winery's first effort with Albariño is perfectly good, with aromas of peach and fleshy melon. The palate is tangy and linear in feel, with citrus and green fruit flavors. Turns sharp and citric on the finish.",Deusa Nai,87,16,Galicia,Albariño
80550,Spain,"An apple cider aroma comes across dusty, slightly maderized and heavy. This is a plump, wide Albariño with pithy citrus and white nectarine flavors. The finish features pithy, fleshy accents. Drink now.",Zios,86,18,Galicia,Albariño
80551,Spain,"This is a textbook example of a mineral-driven wine, with lemon and apple aromas along with touches of hay and corn. It feels fresh, citrusy and tight, with citrus flavors leading to a pithy, tangy finish. Crisp and cleansing.",,86,16,Galicia,Albariño
80690,Spain,"For a 2010, this is holding form. It smells mature but fresh, with plenty of sea influence and white fruit aromas. It feels nice, lifted and lively, with lemon, citrus and green apple flavors. A pinch of pithy bitterness infiltrates the finish, but overall this is a fine Albariño to drink very soon.",Gran Vinum,89,27,Galicia,Albariño
80998,Spain,"This is a little heavy and oily on the nose, with blowsy white-fruit aromas. It feels peachy and smooth, with key flavor components of melon, apple and pear. This shows some extra heft, ending with a subtle and smooth finish.",O Rosal,89,24,Galicia,Albariño
81288,Spain,"Apple and honeyed aromas are round and ripe. The palate is chunky and easy, but with good acidity. Flavors revolve around apple and peach, while the finish is linear and direct. Ripe and solid wine from a good vintage for Albariño.",,88,15,Galicia,Albariño
81757,US,"A wonderful, amazingly rewarding wine, certainly one of California's best Albariños. If there's any oak at all, it's insignificant. What stars is brilliant Edna Valley acidity and racy flavors of citrus fruits, pears, white flowers and white peppery spices. The perfect cocktail wine.",Paragon Vineyard,92,17,California,Albariño
81855,Spain,"Melon and peach aromas are clean and attractive. The palate is round and creamy, with just enough acidic cut. Flavors of melon and peach carry onto the finish, which has thickness and smoothness. Easygoing for Albariño.",Salneval,88,10,Galicia,Albariño
81868,Spain,"Delicate aromas of lime and lemon blossom are well cut and minerally. The palate is juicy, fresh and lively, with sweet melon and apple flavors. Stays melony and apple-driven on the finish, which ends a bit sweet.",Albariño de Fefiñanes,88,26,Galicia,Albariño
82047,Spain,"The nose on this Albariño deals tropical fruit and vanilla scents. It feels citrusy, with modest flavors of papaya, peach and white melon. After showing moderate vitality on the palate, the finish softens up and slips into the netherworld. Seems as though it's beginning to fade.",Torre la Moreira,85,18,Galicia,Albariño
82293,Spain,"A bit stalky and corny smelling, this lacks the overall purity that can make Albariño great. It's fresh enough, but standard in feel, with simple melon and peach flavors. The finish lacks oomph, and combined with the nose, there are indicators that it's beginning to slip.",,85,22,Galicia,Albariño
82670,Spain,"This smells stalky and past its prime, but it's not stinky or maderized. The palate is fleshy in feel and oily in sensation, with bitter citrus flavors and pithy notes. Neither vital nor fresh on the finish.",,84,18,Galicia,Albariño
82764,Spain,"Neutral smelling except for a touch of oiliness and tropical fruit. The palate is soft and melony, with sweet melon and papaya flavors. Round and pulpy on the finish, with a slight pithy bitterness at the very end.",,87,22,Galicia,Albariño
84288,Spain,"Light scallion and green herb aromas are offset by buttercup and melon scents. It feels fairly deep and melony, with peach and apple flavors. Despite being soft on the finish, it's packed with white fruit and tropical fruit flavors.",Abadia de San Campio,87,20,Galicia,Albariño
84465,Spain,"This is about as strange and individual as Albariño gets. The nose oozes odd cinnamon and resin aromas, which are abnormal for the variety and the Rías Baixas region. A flavor of spiced apple finishes with the same spice character. Funky is probably the best word to describe this wine.",,82,20,Galicia,Albariño
84585,Spain,"Minerally and tight on the nose, this has a modest level of white fruit and flower aromas. It feels angular and light, with tangy acids pushing lemon and pineapple flavors. Crisp but lean on the finish.",,87,17,Galicia,Albariño
84595,US,"Racy and intensely flavored, this is high in acidity and has spectacularly concentrated flavors of apple, peach, citrus and tropical fruit. With no oak at all, the fruit stars—pure and clean. Even though the residual sugar is technically zero, the finish tastes sweet, so pair it with slightly sweet foods, especially Vietnamese, Chinese or Thai.",Paragon Vineyard,87,17,California,Albariño
85170,Spain,"Open, fresh and peachy on the nose, becoming citrusy and leaning toward the acidic side on the palate. Flavors of tangerine, lemon and orange keep it moving, and the finish, while short, is fresh and cleansing.",,87,16,Galicia,Albariño
85642,Spain,"Starts with promising peach and melon aromas, but the palate is rather abrasive and aggressive, with generic citrus flavor and a pithy finish. A rough wine for Albariño.",Igrexario de Saiar,83,24,Galicia,Albariño
85945,Spain,Peach and oily iodine aromas are a red flag that something is amiss. The palate confirms it with a vinegary wave riding on top of tart apple fruit. And the feel is kind of spritzy and funky. vintages.,Turonia,83,22,Galicia,Albariño
86351,US,"Estate-grown, this captures the racy minerality of the Spanish grape, while amping it up to New World fruit standards. So you get a fruit-powered richness, with citrus and peach, along with lively acidity and a steely core. The new vintage marks a big step forward for this variety at Abacela.",,90,18,Oregon,Albariño
86541,Spain,"Oxidized and fading, with leftover pear on the nose. The palate has residual acidity but the fruit is short on flavor, while the finish is briny and citric.",Pago de Xoan,82,33,Galicia,Albariño
86713,US,"This is a really terrific white wine, from a variety that's fast gaining traction, although few are producing it. More should. It's classically dry and crisp, with mineral-infused flavors of apricots, green apples and spices. So good and complex, and exceptionally versatile at the table.",Estate Grown Produced and Bottled,91,22,California,Albariño
87040,Spain,"Lemon, apple blossom and honey aromas make for a correct, attractive bouquet. Meanwhile, the palate is typically crisp and vibrant, with cutting acids that push the pineapple and citrus flavors to a point. Long and exact on the finish, and overall there's not an ounce of flab to this streamlined white.",Abadia de San Campio,89,20,Galicia,Albariño
87282,Spain,"A round and smooth version of Albariño, with apricot and orange aromas. The palate has a layered, creamy feel and full flavors of bulky apricot, peach and also citrus. Fleshy on the finish, and definitely at peak maturity. Drink right away.",,88,18,Galicia,Albariño
87590,Spain,"Smells waxy, as if it has slipped past its prime. The palate still sports a beam of bright acidity but there isn't much body or lees to accompany the richness, so the volume is low as a whole. Tastes good, but mostly like citrus and fresh fruit juice.",,87,19,Galicia,Albariño
