,country,description,designation,points,price,province,variety
45901,Italy,"Here's a concentrated and bright Barbera d'Asti Superiore with aromas of cherry, tobacco and tea leaf that are delivered in an intense and immediate manner. The wine is soft and velvety in the mouth thanks to the high extraction and despite the natural acidity.",Croutin,89,,Piedmont,Barbera
45903,Italy,"Donna Bruna Barbera d'Asti is a big, bold and modern expression with thick concentration and intense aromas of black cherry and spice. You'll notice tones of plum, prune and sweet cinnamon on the finish.",Donna Bruna,89,19,Piedmont,Barbera
45904,Italy,"Bright berry fruit is reinforced by oak-driven aromas of spice, vanilla and tobacco. Give this wine a year or two to integrate. The smoothness and thickness of its texture promise to pair with either meatloaf or pasta with ragù sauce.",1930 Una Buona Annata,89,,Piedmont,Barbera
45906,Italy,"Sweet cherry notes with some vanilla and cinnamon give this wine a softer, more approachable disposition than most Barbera-based wines. That characteristic acidity is present but hard work by the winery has rendered it more manageable.",Bricco del Perg,89,,Piedmont,Barbera
45909,Italy,"Soft oak tones of vanilla and spice surround the wine's bright base of bitter berry fruit. You'll get extra intensity and complexity in the form of tobacco, tea leaf and leather and the wine is both thick in texture and fresh in acidity.",Brentura,89,,Piedmont,Barbera
45910,Italy,"This elegant Superiore expression of Barbera d'Alba offers loads of spice and black fruit aromas and slightly jammy notes of strawberry and blackberry pie. You'll also get pretty tones of chocolate and tobacco, capped by a smooth, velvety finish.",,89,24,Piedmont,Barbera
45923,Italy,"This thick Barbera from the Monferrato subzone offers great intensity and meaty aromas of cured beef, smoke and roasted nut. There's loads of black fruit here to balance out those dryer tones and the wine is succulent, chewy and bright on the close.",Vigneto della Amorosa,89,,Piedmont,Barbera
45924,Italy,"La Court is a plush, chewy and rich Barbera from one of the most successful wineries in Piedmont. You'll recognize sweet oak and vanilla aromas wrapped tight by black fruit, cherry and blueberry. In the mouth, the wine is appropriately dense and fresh.",La Court,89,50,Piedmont,Barbera
45926,Italy,"Here's a bold interpretation of Barbera with a lush, modern style that sees both wood influences and loads of ripe, jammy fruit. This is a hearty meat wine or a wine to pair with cheesy lasagna: there's bright acidity here and enough pulp and forward fruit to stand up to winter foods or stews.",Croere,89,21,Piedmont,Barbera
45929,Italy,"Smoke and mineral notes ride alongside blackberry and cassis to create an intense and deeply layered Barbera. This wine represents a modern school of winemaking in Asti and boasts rich, chewy texture on the close.",Montecanta,89,,Piedmont,Barbera
46200,Italy,Bricco delle Olive is an elegant and austere Barbera d'Alba with a dark color and rich concentration backed by bright acidity and polished tannins. This lively wine (from the 2006 vintage) still shows very good integrity of fruit.,Bricco delle Olive,89,30,Piedmont,Barbera
46203,Italy,"Coffee, toasted hazelnut, espresso bean and vanilla ride in the forefront of black fruit and cherry. This is a bold, big and modern Barbera d'Alba with ripe fruit tones and soft wood nuances that help dull the grape's natural acidity.",Annunziata,89,,Piedmont,Barbera
46206,Italy,"Sweet oak tones come to the forefront of this bright Barbera d'Alba and add tones of vanilla, chocolate and cinnamon spice. There is enough fruit here, however, to balance out the wood tones and the wine is smooth and rich in the mouth.",,89,30,Piedmont,Barbera
46207,Italy,"Velvety, rich and concentrated, this modern intepretation of Barbera from Alba offers silky tones of cherry, black cassis fruit and spice followed by bright acidity and a smooth texture. Pair this fruit-forward wine with roasted pork and fennel sauce.",Gepin,89,28,Piedmont,Barbera
46208,Italy,"There's personality and depth here thanks to this wine's unique aromas of wild mushroom, wet earth and black cassis fruit. This is definitely a territory-driven wine (born in the Nizza subzone of Barbera d'Asti Superiore) with a light and elegant touch that can easily be appreciated.",Praiot,89,,Piedmont,Barbera
46212,Italy,"Crafted by vintner Paolo Veglio, this bright Barbera d'Alba shows evident oak tones of spice and tobacco surrounded by black fruit, plums and prunes. Those black fruit aromas do a very good job of balancing out the more austere oak influences.",,89,23,Piedmont,Barbera
46213,Italy,"This is a very attractive oak-aged Barbera with aromas of sweet spice, bitter chocolate and loads of bright berry fruit. The wine is compact, clean and thanks to the bright acidity, it leaves your palate polished and fresh.",,89,19,Piedmont,Barbera
46215,Italy,Here's a well-integrated Barbera with equal measures of fruit and spice. You'll get aromas of blackberry and cherry followed by vanilla and leather. The mouthfeel is velvety and thick and is capped by a blast of cleansing acidity.,Rapet,89,,Piedmont,Barbera
46216,Italy,"A tiny hint of vanilla and toasted almond surrounds a plump core of bright fruit, black cherry and blueberry. This is a simple, easygoing wine that has an added layer of thickness and concentration that makes it appropriate to serve with meat-filled pasta or lasagna.",Bricco Battista,89,30,Piedmont,Barbera
46218,Italy,"Here's a bright and sweet-smelling Barbera d'Alba with cherry and cassis nuances followed by cinnamon, vanilla and spice. It offers a smooth, silky texture and this winemaker has done a very good job of taming Barbera's sometimes aggressive acidity.",Suri,89,,Piedmont,Barbera
46220,Italy,Here's a Barbera with a cheerful level of complexity that is enhanced by extra tones of spice and vanilla. The aromas are well integrated and there's plenty of fruit freshness here to pair with oven-roasted pasta.,La Punta,89,,Piedmont,Barbera
46223,Italy,"Here's a bigger, more sophisticated expression of Barbera with thick concentration and loads of plum, blackberry and spice. The mouthfeel is thick and meaty and the wine offers a long, crisp finish. Very nice.",Vigna Roreto,89,20,Piedmont,Barbera
46225,Italy,"Here's a slightly more sophisticated and evolved Barbera d'Asti from the 2008 vintage. There are notes of fresh fruit, spice, wet earth and a touch of natural rubber. The wine is exceedingly crisp, clean and polished in the mouth. Very nice, simple and pure.",Vigna dei Mandorli,89,,Piedmont,Barbera
46425,Italy,"With a bright red Vespa on its label, Rapido Red is a racy little wine (with a screwcap) that delivers tight, compact aromas of wild berry, currants and red licorice. The wine is clean and easy in the mouth and is absolutely perfect for pizza night.",,85,12,Piedmont,Barbera
46429,Italy,"The bouquet is fragrant and pulsating with vibrant hues of raspberry, blueberry and white almond skin. Barbera d'Asti is known for its natural freshness and the integrity of its small berry flavors. This well-priced wine has both.",Baby,85,10,Piedmont,Barbera
46564,Italy,"This is a pleasurable and modern interpretation of Barbera with plenty of soft notes of spice and chocolate backed by fresh fruit, coffee and mineral notes. The wine is thick and plush in the mouth and leaves a very satisfying aftertaste of cherry and chocolate.",Le Vignole,89,,Piedmont,Barbera
46565,Italy,"This is a distinctively linear and sharp Barbera d'Asti with a strong mineral vein that runs straight through the middle. You'll sense those mineral, granite notes on the bouquet and the mouthfeel is especially dry and polished.",Selezione,89,17,Piedmont,Barbera
46566,Italy,"This Barbera d'Alba Superiore shows elegance and sophistication with linear mineral notes of graphite and lead pencil as well as black fruit and cherry. This wine exhibits big freshness, loads of fruit and you don't feel the 15% alcohol at all.",,89,35,Piedmont,Barbera
46569,Italy,"Here's a rich and thickly extracted Barbera d'Alba with purplish hues to its ruby color and bright aromas of cherry, black currants and cassis. Like many of the wines from the Alba area, we notice quite a lot of toast here that comes forth as cinnamon, vanilla and exotic spice.",Bricco dei Merli,89,32,Piedmont,Barbera
46571,Italy,"Here's a dense, black and chewy expression of Barbera that delivers all the rich benefits of high extraction and wood aging. There are smoky layers here of pipe tobacco and cured meat, although there is enough fruit pulp here to make it work at the end of the day.",Augusta,89,,Piedmont,Barbera
46573,Italy,"Here's an interesting Barbera with aromas that include black fruit, exotic spice and pecorino cheese rind. The ensemble is attractive and so is the medium thickness of its body and smoothness of its tannins. That typical touch of Barbera acidity does kick in at the end however.",Vadmò,89,,Piedmont,Barbera
46575,Italy,"Here's a lovely expression of Barbera from Asti, Piedmont, with a pretty balance of chocolate, cherry and blackberry aromas. Smoky oak-related elements appear in the background as do drying mineral notes. With some 29,000 cases made, this wine should not be difficult to locate and the low price is hard to beat.",La Luna e I Falò,89,16,Piedmont,Barbera
46579,Italy,"Pretty coffee notes are offset by ripe aromas of raspberry, black cherry and chocolate: There is nice softness and density in this wine that is balanced against the natural acidity of the fruit. Pair this wine with cheesy pasta al forno.",La Tota,89,28,Piedmont,Barbera
46580,Italy,"There are slightly toasted notes here of chestnut or almond followed by bitter berry fruit and dark chocolate. The wine is crisp, polished and clean in the mouth with a tart, bitter almond close. Pair it with creamy potatoes dauphinoise.",Montebruna,89,23,Piedmont,Barbera
